Region,District,Ward,Village,shpDistrict,shpWard,shpVillage,Population,Notes
Dar es Salaam,Kinondoni Municipal,Makuburi,Makoka,Kinondoni,Makuburi,Makoka,9126,
Dar es Salaam,Kinondoni Municipal,Makuburi,Kajima,Kinondoni,Makuburi,Kajima,7322,
Dar es Salaam,Kinondoni Municipal,Makuburi,Kibangu,Kinondoni,Makuburi,Kibangu,15610,
Dar es Salaam,Kinondoni Municipal,Makuburi,Makuburi,Kinondoni,Makuburi,Makuburi,11156,
Dar es Salaam,Kinondoni Municipal,Makuburi,Mwongozo,Kinondoni,Makuburi,Mwongozo,14194,
Dar es Salaam,Kinondoni Municipal,Mburahati,NHC,Kinondoni,Mburahati,NHC,13395,
Dar es Salaam,Kinondoni Municipal,Mburahati,Barafu,Kinondoni,Mburahati,Barafu,15912,
Dar es Salaam,Kinondoni Municipal,Mburahati,Kisiwani,Kinondoni,Mburahati,Kisiwani,4816,
Dar es Salaam,Kinondoni Municipal,Makumbusho,Mbuyuni,Kinondoni,Makumbusho,Mbuyuni,13156,
Dar es Salaam,Kinondoni Municipal,Makumbusho,Makumbusho,Kinondoni,Makumbusho,Makumbusho,11781,
Dar es Salaam,Kinondoni Municipal,Makumbusho,Minazini,Kinondoni,Makumbusho,Minazini,7057,
Dar es Salaam,Kinondoni Municipal,Makumbusho,Mchangani,Kinondoni,Makumbusho,Mchangani,12408,
Dar es Salaam,Kinondoni Municipal,Makumbusho,Kisiwani,Kinondoni,Makumbusho,Kisiwani,23691,
Dar es Salaam,Kinondoni Municipal,Sinza,Sinza C,Kinondoni,Sinza,Sinza 'C',12198,
Dar es Salaam,Kinondoni Municipal,Sinza,Sinza A,Kinondoni,Sinza,Sinza 'A',6676,
Dar es Salaam,Kinondoni Municipal,Sinza,Sinza B,Kinondoni,Sinza,Sinza 'B',5660,
Dar es Salaam,Kinondoni Municipal,Sinza,Sinza E,Kinondoni,Sinza,Sinza 'E',9354,
Dar es Salaam,Kinondoni Municipal,Sinza,Sinza D,Kinondoni,Sinza,Sinza 'D',6658,
Dar es Salaam,Kinondoni Municipal,Kijitonyama,Mwenge,Kinondoni,Kijitonyama,Mwenge,12694,
Dar es Salaam,Kinondoni Municipal,Kijitonyama,Mpakani A,Kinondoni,Kijitonyama,Mpakani A,5289,
Dar es Salaam,Kinondoni Municipal,Kijitonyama,Kijitonyama,Kinondoni,Kijitonyama,Kijitonyama,6981,
Dar es Salaam,Kinondoni Municipal,Kijitonyama,Bwawani,Kinondoni,Kijitonyama,Bwawani,5334,
Dar es Salaam,Kinondoni Municipal,Kijitonyama,Alimaua A,Kinondoni,Kijitonyama,Alimaua A,12426,
Dar es Salaam,Kinondoni Municipal,Kijitonyama,Aliamua B,Kinondoni,Kijitonyama,Aliamua B,7817,
Dar es Salaam,Kinondoni Municipal,Kijitonyama,Mpakani B,Kinondoni,Kijitonyama,Mpakani B,7591,
Dar es Salaam,Kinondoni Municipal,Kimara,Baruti,Kinondoni,Kimara,Baruti,13269,
Dar es Salaam,Kinondoni Municipal,Kimara,Kimara baruti,Kinondoni,Kimara,Kimara Baruti,9865,
Dar es Salaam,Kinondoni Municipal,Kimara,Kilungule A,Kinondoni,Kimara,Kilungule 'A',10230,
Dar es Salaam,Kinondoni Municipal,Kimara,Kilungule B,Kinondoni,Kimara,Kilungule 'B',7023,
Dar es Salaam,Kinondoni Municipal,Kimara,Mavurunza,Kinondoni,Kimara,Mavurunza,24749,
Dar es Salaam,Kinondoni Municipal,Kimara,Golani,Kinondoni,Kimara,Golani,11441,
Dar es Salaam,Kinondoni Municipal,Mikocheni,Mikocheni B,Kinondoni,Mikocheni,Mikocheni 'B',5889,
Dar es Salaam,Kinondoni Municipal,Mikocheni,TPDC,Kinondoni,Mikocheni,TPDC,7467,
Dar es Salaam,Kinondoni Municipal,Mikocheni,Ally Hassan Mwinyi,Kinondoni,Mikocheni,Ally Hassan Mwinyi,3388,
Dar es Salaam,Kinondoni Municipal,Mikocheni,Regent Estate,Kinondoni,Mikocheni,Regent Estate,2989,
Dar es Salaam,Kinondoni Municipal,Mikocheni,Darajani,Kinondoni,Mikocheni,Darajani,5972,
Dar es Salaam,Kinondoni Municipal,Mikocheni,Mikocheni A,Kinondoni,Mikocheni,Mikocheni 'A',7242,
Dar es Salaam,Kinondoni Municipal,Mbezi,Mshikamano,Kinondoni,Mbezi,Mshikamano,13265,
Dar es Salaam,Kinondoni Municipal,Mbezi,Msakuzi,Kinondoni,Mbezi,Msakuzi,9916,
Dar es Salaam,Kinondoni Municipal,Mbezi,Mpiji magohe,Kinondoni,Mbezi,Mpiji Magohe,5356,
Dar es Salaam,Kinondoni Municipal,Mbezi,Msumi,Kinondoni,Mbezi,Msumi,4680,
Dar es Salaam,Kinondoni Municipal,Mbezi,Makabe,Kinondoni,Mbezi,Makabe,23702,
Dar es Salaam,Kinondoni Municipal,Mbezi,Mbezi Luis,Kinondoni,Mbezi,Mbezi Luisi,16495,
Dar es Salaam,Kinondoni Municipal,Hananasif,Hananasif,Kinondoni,Hananasifu,Hananasif,14982,
Dar es Salaam,Kinondoni Municipal,Hananasif,Mkunguni A,Kinondoni,Hananasifu,Mkunguni A,8532,
Dar es Salaam,Kinondoni Municipal,Hananasif,Mkunguni B,Kinondoni,Hananasifu,Mkunguni B,7238,
Dar es Salaam,Kinondoni Municipal,Hananasif,Kisutu,Kinondoni,Hananasifu,Kisutu,6363,
Dar es Salaam,Kinondoni Municipal,Saranga,Saranga,Kinondoni,Saranga,Saranga,8527,
Dar es Salaam,Kinondoni Municipal,Saranga,Upendo,Kinondoni,Saranga,Upendo,9680,
Dar es Salaam,Kinondoni Municipal,Saranga,Stopover,Kinondoni,Saranga,Stopover,16797,
Dar es Salaam,Kinondoni Municipal,Saranga,Kimara B,Kinondoni,Saranga,Kimara B,22097,
Dar es Salaam,Kinondoni Municipal,Saranga,King'ongo,Kinondoni,Saranga,King'ongo,9408,
Dar es Salaam,Kinondoni Municipal,Saranga,Michungwani,Kinondoni,Saranga,Michungwani,14171,
Dar es Salaam,Kinondoni Municipal,Saranga,Matangini,Kinondoni,Saranga,Matangini,23447,
Dar es Salaam,Kinondoni Municipal,Kwembe,Mpakani,Kinondoni,Kwembe,Mpakani,9034,
Dar es Salaam,Kinondoni Municipal,Kwembe,King'azi,Kinondoni,Kwembe,King'azi,8107,
Dar es Salaam,Kinondoni Municipal,Kwembe,Kwembe,Kinondoni,Kwembe,Kwembe,8727,
Dar es Salaam,Kinondoni Municipal,Kwembe,Kisopwa,Kinondoni,Kwembe,Kisopwa,7535,
Dar es Salaam,Kinondoni Municipal,Kwembe,Luguruni,Kinondoni,Kwembe,Luguruni,23496,
Dar es Salaam,Kinondoni Municipal,Msigani,Kwa Yusufu,Kinondoni,Msigani,Kwa Yusufu,8299,
Dar es Salaam,Kinondoni Municipal,Msigani,Msigani,Kinondoni,Msigani,Msigani,15432,
Dar es Salaam,Kinondoni Municipal,Msigani,Temboni,Kinondoni,Msigani,Temboni,20990,
Dar es Salaam,Kinondoni Municipal,Msigani,Malamba mawili,Kinondoni,Msigani,Malamba Mawili,10390,
Dar es Salaam,Kinondoni Municipal,Mbezi juu,Jogoo,Kinondoni,Mbezi Juu,Jogoo,6558,
Dar es Salaam,Kinondoni Municipal,Mbezi juu,Ndumbwi,Kinondoni,Mbezi Juu,Ndumbwi,12710,
Dar es Salaam,Kinondoni Municipal,Mbezi juu,Mbezi kati,Kinondoni,Mbezi Juu,Mbezi Kati,8684,
Dar es Salaam,Kinondoni Municipal,Mbezi juu,Mbezi mtoni,Kinondoni,Mbezi Juu,Mbezi Mtoni,10848,
Dar es Salaam,Kinondoni Municipal,Mbezi juu,Mbezi juu,Kinondoni,Mbezi Juu,Mbezi Juu,2540,
Dar es Salaam,Kinondoni Municipal,Makongo,Mbuyuni,Kinondoni,Makongo,Mbuyuni,3237,
Dar es Salaam,Kinondoni Municipal,Makongo,Changanyikeni,Kinondoni,Makongo,Changanyikeni,5340,
Dar es Salaam,Kinondoni Municipal,Makongo,Makongo,Kinondoni,Makongo,Makongo Juu,15757,
Dar es Salaam,Kinondoni Municipal,Makongo,Mlalakuwa,Kinondoni,Makongo,Mlalakuwa,19462,
Dar es Salaam,Kinondoni Municipal,Mabwepande,Bunju B,Kinondoni,Mabwepande,Bunju 'B',15822,
Dar es Salaam,Kinondoni Municipal,Mabwepande,Mabwepande,Kinondoni,Mabwepande,Mabwepande,7456,
Dar es Salaam,Kinondoni Municipal,Mabwepande,Mbopo,Kinondoni,Mabwepande,Mbopo,2182,
Dar es Salaam,Kinondoni Municipal,Wazo,Madala,Kinondoni,Wazo,Madala,11290,
Dar es Salaam,Kinondoni Municipal,Wazo,Mivumoni,Kinondoni,Wazo,Mivumoni,8084,
Dar es Salaam,Kinondoni Municipal,Wazo,Kisanga,Kinondoni,Wazo,Kisanga,8079,
Dar es Salaam,Kinondoni Municipal,Wazo,Wazo,Kinondoni,Wazo,Wazo,29924,
Dar es Salaam,Kinondoni Municipal,Wazo,Salasala,Kinondoni,Wazo,Salasala,15731,
Dar es Salaam,Kinondoni Municipal,Wazo,Kilimahewa,Kinondoni,Wazo,Kilimahewa,17717,
Dar es Salaam,Ilala,Ukonga,Mongo la ndege,Ilala,Ukonga,Mongo la Ndege,14062,
Dar es Salaam,Ilala,Ukonga,Mwembe Madafu,Ilala,Ukonga,Mwembe Madafu,37824,
Dar es Salaam,Ilala,Ukonga,Mazizini,Ilala,Ukonga,Mazizini,19666,
Dar es Salaam,Ilala,Ukonga,Markaz,Ilala,Ukonga,Markaz,8482,
Dar es Salaam,Ilala,Pugu,Kinyamwezi,Ilala,Pugu,Kinyamwezi,8399,
Dar es Salaam,Ilala,Pugu,Kigogo fresh,Ilala,Pugu,Kigogo Fresh,9181,
Dar es Salaam,Ilala,Pugu,Bombani,Ilala,Pugu,Bombani,11853,
Dar es Salaam,Ilala,Pugu,Kichangani,Ilala,Pugu,Kichangani,5465,
Dar es Salaam,Ilala,Pugu,Pugu station,Ilala,Pugu,Pugu Station,7636,
Dar es Salaam,Ilala,Pugu,Bangulo,Ilala,Pugu,Bangulo,6888,
Dar es Salaam,Ilala,Msongola,Yangeyange,Ilala,Msongola,Yangeyange,10734,
Dar es Salaam,Ilala,Msongola,Mbondole,Ilala,Msongola,Mbondole,4747,
Dar es Salaam,Ilala,Msongola,Mvuleni,Ilala,Msongola,Mvuleni,1699,
Dar es Salaam,Ilala,Msongola,Kitonga,Ilala,Msongola,Kitonga,1047,
Dar es Salaam,Ilala,Msongola,Kidole,Ilala,Msongola,Kidole,968,
Dar es Salaam,Ilala,Msongola,Mkera,Ilala,Msongola,Mkera,1626,
Dar es Salaam,Ilala,Msongola,Sangara,Ilala,Msongola,Sangara,1942,
Dar es Salaam,Ilala,Msongola,Uwanja wa nyani,Ilala,Msongola,Uwanja wa Nyani,943,
Dar es Salaam,Ilala,Msongola,Kiboga,Ilala,Msongola,Kiboga,755,
Dar es Salaam,Ilala,Tabata,Mandela,Ilala,Tabata,Mandela,8214,
Dar es Salaam,Ilala,Tabata,Matumbi,Ilala,Tabata,Matumbi,5750,
Dar es Salaam,Ilala,Tabata,Msimbazi,Ilala,Tabata,Msimbazi,26208,
Dar es Salaam,Ilala,Tabata,Tenge,Ilala,Tabata,Tenge,8043,
Dar es Salaam,Ilala,Tabata,Tabata kisiwani,Ilala,Tabata,Tabata Kisiwani,13820,
Dar es Salaam,Ilala,Tabata,Tabata,Ilala,Tabata,Tabata,12707,
Dar es Salaam,Ilala,Kinyerezi,Bonyokwa,Ilala,Kinyerezi,Bonyokwa,8439,
Dar es Salaam,Ilala,Kinyerezi,Kinyerezi,Ilala,Kinyerezi,Kinyerezi,27200,
Dar es Salaam,Ilala,Kinyerezi,Kifuru,Ilala,Kinyerezi,Kifuru,2727,
Dar es Salaam,Ilala,Ilala,Shariff Shamba,Ilala,Ilala,Shariff Shamba,9816,
Dar es Salaam,Ilala,Ilala,Karume,Ilala,Ilala,Karume,4700,
Dar es Salaam,Ilala,Ilala,Kasulu,Ilala,Ilala,Kasulu,8128,
Dar es Salaam,Ilala,Ilala,Mafuriko,Ilala,Ilala,Mafuriko,8439,
Dar es Salaam,Ilala,Mchikichini,Msimbazi Bondeni,Ilala,Mchikichini,Msimbazi Bondeni,10709,
Dar es Salaam,Ilala,Mchikichini,Ilala Kota,Ilala,Mchikichini,Ilala Kota,9480,
Dar es Salaam,Ilala,Mchikichini,Mission Quarter,Ilala,Mchikichini,Mission Quarter,5321,
Dar es Salaam,Ilala,Vingunguti,Miembeni,Ilala,Vingunguti,Miembeni,22396,
Dar es Salaam,Ilala,Vingunguti,Mtakuja,Ilala,Vingunguti,Mtakuja,23840,
Dar es Salaam,Ilala,Vingunguti,Kombo,Ilala,Vingunguti,Kombo,36816,
Dar es Salaam,Ilala,Vingunguti,Mtambani,Ilala,Vingunguti,Mtambani,23894,
Dar es Salaam,Ilala,Kipawa,Mogo,Ilala,Kipawa,Mogo,28417,
Dar es Salaam,Ilala,Kipawa,Karakata,Ilala,Kipawa,Karakata,27054,
Dar es Salaam,Ilala,Kipawa,Kipunguni,Ilala,Kipawa,Kipunguni,18709,
Dar es Salaam,Ilala,Buguruni,Kisiwani,Ilala,Buguruni,Kisiwani,28633,
Dar es Salaam,Ilala,Buguruni,Malapa,Ilala,Buguruni,Malapa,11645,
Dar es Salaam,Ilala,Buguruni,Madenge,Ilala,Buguruni,Madenge,12230,
Dar es Salaam,Ilala,Buguruni,Mnyamani,Ilala,Buguruni,Mnyamani,18077,
Dar es Salaam,Ilala,Kariakoo,Kariakoo kaskazini,Ilala,Kariakoo,Kariakoo Kaskazini,4796,
Dar es Salaam,Ilala,Kariakoo,Kariakoo Mashariki,Ilala,Kariakoo,Kariakoo Mashariki,5950,
Dar es Salaam,Ilala,Kariakoo,Kariakoo Magharibi,Ilala,Kariakoo,Kariakoo Magharibi,3034,
Dar es Salaam,Ilala,Jangwani,Mtambani,Ilala,Jangwani,Mtambani,2877,
Dar es Salaam,Ilala,Jangwani,Ukombzi,Ilala,Jangwani,Ukombozi,4217,
Dar es Salaam,Ilala,Jangwani,Mnazi Mmoja,Ilala,Jangwani,Mnazi Mmoja,3231,
Dar es Salaam,Ilala,Jangwani,Mtambani A,Ilala,Jangwani,Mtambani A,7322,
Dar es Salaam,Ilala,Gerezani,Gerezani Mashariki,Ilala,Gerezani,Gerezani Mashariki,3702,
Dar es Salaam,Ilala,Gerezani,Gerezani Magharibi,Ilala,Gerezani,Gerezani Magharibi,3574,
Dar es Salaam,Ilala,Kisutu,Mtendeni,Ilala,Kisutu,Mtendeni,4029,
Dar es Salaam,Ilala,Kisutu,Kisutu,Ilala,Kisutu,Kisutu,4279,
Dar es Salaam,Ilala,Mchafukoge,Kitumbini,Ilala,Mchafukoge,Kitumbini,6184,
Dar es Salaam,Ilala,Mchafukoge,Mchafukoge,Ilala,Mchafukoge,Mchafukoge,4504,
Dar es Salaam,Ilala,Upanga Mashariki,Kitonga,Ilala,Upanga Mashariki,Kitonga,4096,
Dar es Salaam,Ilala,Upanga Mashariki,Kibasila,Ilala,Upanga Mashariki,Kibasila,7071,
Dar es Salaam,Ilala,Upanga Magharibi,Mfaume,Ilala,Upanga Magharibi,Mfaume,2477,
Dar es Salaam,Ilala,Upanga Magharibi,Fire,Ilala,Upanga Magharibi,Fire,2687,
Dar es Salaam,Ilala,Upanga Magharibi,Charambe,Ilala,Upanga Magharibi,Charambe,8312,
Dar es Salaam,Ilala,Kivukoni,Sea View,Ilala,Kivukoni,Sea View,3059,
Dar es Salaam,Ilala,Kivukoni,Kivukoni,Ilala,Kivukoni,Kivukoni,3683,
Dar es Salaam,Ilala,Kiwalani,Kiwalani,Ilala,Kiwalani,Kiwalani,11095,
Dar es Salaam,Ilala,Kiwalani,Minazi Mirefu,Ilala,Kiwalani,Minazi Mirefu,36608,
Dar es Salaam,Ilala,Kiwalani,Yombo,Ilala,Kiwalani,Yombo,20743,
Dar es Salaam,Ilala,Kiwalani,Kigilagila,Ilala,Kiwalani,Kigilagila,13846,
Dar es Salaam,Ilala,Segerea,Migombani,Ilala,Segerea,Migombani,11523,
Dar es Salaam,Ilala,Segerea,Ugombolwa,Ilala,Segerea,Ugombolwa,17992,
Dar es Salaam,Ilala,Segerea,Amani,Ilala,Segerea,Amani,10656,
Dar es Salaam,Ilala,Segerea,Liwiti,Ilala,Segerea,Liwiti,21558,
Dar es Salaam,Ilala,Segerea,Segerea,Ilala,Segerea,Segerea,21586,
Dar es Salaam,Ilala,Kitunda,Kitunda kati,Ilala,Kitunda,Kitunda kati,32188,
Dar es Salaam,Ilala,Kitunda,Mzinga,Ilala,Kitunda,Mzinga,24944,
Dar es Salaam,Ilala,Chanika,Kimwani,Ilala,Chanika,Kimwani,8307,
Dar es Salaam,Ilala,Chanika,Tunguni,Ilala,Chanika,Tunguni,6334,
Dar es Salaam,Ilala,Chanika,Vikongolo,Ilala,Chanika,Vikongolo,8758,
Dar es Salaam,Ilala,Chanika,Yongwe,Ilala,Chanika,Yongwe,2071,
Dar es Salaam,Ilala,Chanika,Lukooni,Ilala,Chanika,Lukooni,6342,
Dar es Salaam,Ilala,Chanika,Lubakaya,Ilala,Chanika,Lubakaya,7381,
Dar es Salaam,Ilala,Chanika,Zingiziwa,Ilala,Chanika,Zingiziwa,2840,
Dar es Salaam,Ilala,Chanika,Nzasa,Ilala,Chanika,Nzasa,1879,
Dar es Salaam,Ilala,Kivule,Kipunguni 'B',Ilala,Kivule,Kipunguni 'B',36001,
Dar es Salaam,Ilala,Kivule,Kivule,Ilala,Kivule,Kivule,36031,
Dar es Salaam,Ilala,Gongo la Mboto,Ulongoni,Ilala,Gongolamboto,Ulongoni,27624,
Dar es Salaam,Ilala,Gongo la Mboto,G/Mboto,Ilala,Gongolamboto,Gongolamboto,17520,
Dar es Salaam,Ilala,Gongo la Mboto,Guluka kwalala,Ilala,Gongolamboto,Guruka Kwalala,12168,
Dar es Salaam,Ilala,Majohe,Mji Mpya,Ilala,Majohe,Mji Mpya,8345,
Dar es Salaam,Ilala,Majohe,Kichangani,Ilala,Majohe,Kichangani,36496,
Dar es Salaam,Ilala,Majohe,Kivule,Ilala,Majohe,Kivule,16718,
Dar es Salaam,Ilala,Majohe,Zavala,Ilala,Majohe,Zavala,4865,
Dar es Salaam,Ilala,Majohe,Kigezi,Ilala,Majohe,Kigezi,3485,
Dar es Salaam,Ilala,Majohe,Nyeburu,Ilala,Majohe,Nyeburu,7541,
Dar es Salaam,Ilala,Majohe,Mgeule,Ilala,Majohe,Mgeule,4196,
Dar es Salaam,Ilala,Kimanga,Kisukuru,Ilala,Kimanga,Kisukuru,20026,
Dar es Salaam,Ilala,Kimanga,Tembomgwaza,Ilala,Kimanga,Tembomgwaza,17257,
Dar es Salaam,Ilala,Kimanga,Kimanga,Ilala,Kimanga,Kimanga,20485,
Dar es Salaam,Ilala,Kimanga,Darajani,Ilala,Kimanga,Darajani,20789,
Dar es Salaam,Temeke,Kigamboni,Ferry,Temeke,Kigamboni,Ferry,13183,
Dar es Salaam,Temeke,Kigamboni,Tuamoyo,Temeke,Kigamboni,Tuamoyo,10491,
Dar es Salaam,Temeke,Kigamboni,Kigamboni,Temeke,Kigamboni,Kigamboni,6822,
Dar es Salaam,Temeke,Vijibweni,Vijibweni,Temeke,Vijibweni,Vijibweni,10567,
Dar es Salaam,Temeke,Vijibweni,Kisiwani,Temeke,Vijibweni,Kisiwani,8298,
Dar es Salaam,Temeke,Vijibweni,Mkwajuni,Temeke,Vijibweni,Mkwajuni,5036,
Dar es Salaam,Temeke,Vijibweni,Kibene,Temeke,Vijibweni,Kibene,5109,
Dar es Salaam,Temeke,Kibada,Uvumba,Temeke,Kibada,Uvumba,3233,
Dar es Salaam,Temeke,Kibada,Kifurukwe,Temeke,Kibada,Kifurukwe,1785,
Dar es Salaam,Temeke,Kibada,Kiziza,Temeke,Kibada,Kiziza,1236,
Dar es Salaam,Temeke,Kibada,Nyakwale,Temeke,Kibada,Nyakwale,614,
Dar es Salaam,Temeke,Kibada,Sokoni,Temeke,Kibada,Sokoni,711,
Dar es Salaam,Temeke,Kibada,Kichangani,Temeke,Kibada,Kichangani,1006,
Dar es Salaam,Temeke,Kisarawe II,Kigogo,Temeke,Kisarawe II,Kigogo,990,
Dar es Salaam,Temeke,Kisarawe II,Vumilia Ukooni,Temeke,Kisarawe II,Vumilia,890,
Dar es Salaam,Temeke,Kisarawe II,Mwasonga,Temeke,Kisarawe II,Mwasonga,2276,
Dar es Salaam,Temeke,Kisarawe II,Mkamba,Temeke,Kisarawe II,Mkamba,1095,
Dar es Salaam,Temeke,Kisarawe II,Mwaninga,Temeke,Kisarawe II,Mwaninga,870,
Dar es Salaam,Temeke,Kisarawe II,Lingato,Temeke,Kisarawe II,Lingato,337,
Dar es Salaam,Temeke,Kisarawe II,Kichangani,Temeke,Kisarawe II,Kichangani,1848,
Dar es Salaam,Temeke,Somangila,Dege,Temeke,Somangila,Dege,1151,
Dar es Salaam,Temeke,Somangila,Malimbika,Temeke,Somangila,Malimbika,1438,
Dar es Salaam,Temeke,Somangila,Mwera,Temeke,Somangila,Mwera,2790,
Dar es Salaam,Temeke,Somangila,Kizani,Temeke,Somangila,Kizani,3188,
Dar es Salaam,Temeke,Somangila,Mbwamaji,Temeke,Somangila,Mbwamaji,1392,
Dar es Salaam,Temeke,Somangila,Bamba,Temeke,Somangila,Bamba,1256,
Dar es Salaam,Temeke,Somangila,Visikini,Temeke,Somangila,Visikini,571,
Dar es Salaam,Temeke,Somangila,Mkwajuni,Temeke,Somangila,Mkwajuni,1555,
Dar es Salaam,Temeke,Somangila,Kichangani,Temeke,Somangila,Kichangani,1984,
Dar es Salaam,Temeke,Somangila,Shirikisho,Temeke,Somangila,Shirikisho,811,
Dar es Salaam,Temeke,Somangila,Sara,Temeke,Somangila,Sara,404,
Dar es Salaam,Temeke,Somangila,Minondo,Temeke,Somangila,Minondo,2198,
Dar es Salaam,Temeke,Somangila,Mwanzo mgumu,Temeke,Somangila,Mwanzo Mgumu,545,
Dar es Salaam,Temeke,Kimbiji,Kijaka,Temeke,Kimbiji,Kijaka,852,
Dar es Salaam,Temeke,Kimbiji,Ngobanya,Temeke,Kimbiji,Ngobanya,838,
Dar es Salaam,Temeke,Kimbiji,Kizito Huonjwa,Temeke,Kimbiji,Kizito Huonjwa,2186,
Dar es Salaam,Temeke,Kimbiji,Mikenge,Temeke,Kimbiji,Mikenge,832,
Dar es Salaam,Temeke,Kimbiji,Kwa Chale,Temeke,Kimbiji,Kwa Chale,968,
Dar es Salaam,Temeke,Kimbiji,Golani,Temeke,Kimbiji,Golani,735,
Dar es Salaam,Temeke,Mbagala,Bughudadi,Temeke,Mbagala,Bughudadi,9076,
Dar es Salaam,Temeke,Mbagala,Kizinga,Temeke,Mbagala,Kizinga,10152,
Dar es Salaam,Temeke,Mbagala,Mangaya,Temeke,Mbagala,Mangaya,11463,
Dar es Salaam,Temeke,Mbagala,Mbagala,Temeke,Mbagala,Mbagala,10361,
Dar es Salaam,Temeke,Mbagala,Moringe,Temeke,Mbagala,Moringe,11530,
Dar es Salaam,Temeke,Chamazi,Msufini,Temeke,Chamazi,Msufini,42580,
Dar es Salaam,Temeke,Chamazi,Mwembe bamia,Temeke,Chamazi,Mwembe Bamia,3266,
Dar es Salaam,Temeke,Chamazi,Kiponza,Temeke,Chamazi,Kiponza,3348,
Dar es Salaam,Temeke,Chamazi,Rufu,Temeke,Chamazi,Rufu,3086,
Dar es Salaam,Temeke,Chamazi,Magengeni,Temeke,Chamazi,Magengeni,6172,
Dar es Salaam,Temeke,Chamazi,Kisewe,Temeke,Chamazi,Kisewe,5198,
Dar es Salaam,Temeke,Yombo vituka,Yombo vituka,Temeke,Yombo Vituka,Yombo Vituka,21436,
Dar es Salaam,Temeke,Yombo vituka,Machimbo,Temeke,Yombo Vituka,Machimbo,31558,
Dar es Salaam,Temeke,Yombo vituka,Sigara,Temeke,Yombo Vituka,Sigara,24005,
Dar es Salaam,Temeke,Charambe,Kilungule,Temeke,Charambe,Kilungule,10530,
Dar es Salaam,Temeke,Charambe,Kwazomboko,Temeke,Charambe,Kwazomboko,18160,
Dar es Salaam,Temeke,Charambe,Kurasini mjimpya,Temeke,Charambe,Kurasini Mjimpya,6191,
Dar es Salaam,Temeke,Charambe,Rangi tatu,Temeke,Charambe,Rangitatu,18528,
Dar es Salaam,Temeke,Charambe,Nzasa B,Temeke,Charambe,Nzasa 'B',10498,
Dar es Salaam,Temeke,Charambe,Nzasa A,Temeke,Charambe,Nzasa 'A',25481,
Dar es Salaam,Temeke,Charambe,Majimatitu B,Temeke,Charambe,Majimatitu 'B',12545,
Dar es Salaam,Temeke,Toangoma,Vikunai,Temeke,Toangoma,Vikunai,1183,
Dar es Salaam,Temeke,Toangoma,Changanyikeni,Temeke,Toangoma,Changanyikeni,853,
Dar es Salaam,Temeke,Toangoma,Mikwambe,Temeke,Toangoma,Mikwambe,2434,
Dar es Salaam,Temeke,Toangoma,Mwapemba,Temeke,Toangoma,Mwapemba,1451,
Dar es Salaam,Temeke,Toangoma,Ponde,Temeke,Toangoma,Ponde,1951,
Dar es Salaam,Temeke,Toangoma,Masuliza,Temeke,Toangoma,Masuliza,1796,
Dar es Salaam,Temeke,Toangoma,Malela,Temeke,Toangoma,Malela,753,
Dar es Salaam,Temeke,Toangoma,Toangoma,Temeke,Toangoma,Toangoma,4945,
Dar es Salaam,Temeke,Toangoma,Masaki,Temeke,Toangoma,Masaki,1419,
Dar es Salaam,Temeke,Toangoma,Goroka,Temeke,Toangoma,Goroka,8998,
Dar es Salaam,Temeke,Toangoma,Kongowe,Temeke,Toangoma,Kongowe,5515,
Dar es Salaam,Temeke,Toangoma,Mzinga,Temeke,Toangoma,Mzinga,13280,
Dar es Salaam,Temeke,Miburani,Keko Machungwa,Temeke,Miburani,Keko Machungwa,16954,
Dar es Salaam,Temeke,Miburani,Keko juu,Temeke,Miburani,Keko Juu,5623,
Dar es Salaam,Temeke,Miburani,Uwanja wa Taifa,Temeke,Miburani,Uwanja wa Taifa,6232,
Dar es Salaam,Temeke,Miburani,Miburani,Temeke,Miburani,Miburani,6201,
Dar es Salaam,Temeke,Miburani,Wailes,Temeke,Miburani,Wailesi,9280,
Dar es Salaam,Temeke,Temeke,Maganga,Temeke,Temeke,Maganga,7162,
Dar es Salaam,Temeke,Temeke,Njaro,Temeke,Temeke,Njaro,6960,
Dar es Salaam,Temeke,Temeke,Temeke,Temeke,Temeke,Temeke,7867,
Dar es Salaam,Temeke,Temeke,Matumbi,Temeke,Temeke,Matumbi,4058,
Dar es Salaam,Temeke,Mtoni,Bustani,Temeke,Mtoni,Bustani,9304,
Dar es Salaam,Temeke,Mtoni,Sabasaba,Temeke,Mtoni,Sabasaba,30292,
Dar es Salaam,Temeke,Mtoni,Mtoni,Temeke,Mtoni,Mtoni,10436,
Dar es Salaam,Temeke,Mtoni,Relini,Temeke,Mtoni,Relini,9346,
Dar es Salaam,Temeke,Keko,Keko Mwanga B,Temeke,Keko,Keko Mwanga 'B',11481,
Dar es Salaam,Temeke,Keko,Keko Mwanga A,Temeke,Keko,Keko Mwanga 'A',5064,
Dar es Salaam,Temeke,Keko,Keko Magurumbasi A,Temeke,Keko,Keko Magurumbasi 'A',7195,
Dar es Salaam,Temeke,Keko,Keko Magurumbasi B,Temeke,Keko,Keko Magurumbasi 'B',4713,
Dar es Salaam,Temeke,Keko,Keko B,Temeke,Keko,Keko 'B',6710,
Dar es Salaam,Temeke,Kurasini,Mivinjeni,Temeke,Kurasini,Mivinjeni,7581,
Dar es Salaam,Temeke,Kurasini,Kiungani,Temeke,Kurasini,Kiungani,2033,
