"X","ID","Biter_ID","Freq","prop"
3243,207,210,4,0.008
3244,207,285,1,0.002
3245,208,186,11,0.022
3246,208,196,2,0.004
3247,208,197,1,0.002
3248,208,198,3,0.006
3249,208,199,3,0.006
3250,208,202,48957,97.914
3251,208,204,462,0.924
3252,208,205,20,0.04
3253,208,206,86,0.172
3254,208,209,6,0.012
3255,208,210,84,0.168
3256,208,211,2,0.004
3257,208,217,9,0.018
3258,208,285,15,0.03
3259,208,294,22,0.044
3260,208,861,317,0.634
3261,209,190,34,0.068
3262,209,203,838,1.676
3263,209,210,49117,98.234
3264,209,228,6,0.012
3265,209,286,5,0.01
3266,210,150,5,0.01
3267,210,151,12,0.024
3268,210,160,3,0.006
3269,210,190,4373,8.746
3270,210,203,44854,89.708
3271,210,222,3,0.006
3272,210,228,144,0.288
3273,210,286,596,1.192
3274,210,336,3,0.006
3275,210,485,4,0.008
3276,210,486,3,0.006
3277,211,150,1,0.002
3278,211,151,1,0.002
3279,211,160,2,0.004
3280,211,161,5,0.01
3281,211,162,3,0.006
3282,211,190,17,0.034
3283,211,203,43,0.086
3284,211,209,26671,53.342
3285,211,210,21955,43.91
3286,211,222,3,0.006
3287,211,228,1296,2.592
3288,211,286,1,0.002
3289,211,336,2,0.004
3290,212,145,2065,4.13
3291,212,146,1,0.002
3292,212,148,12,0.024
3293,212,154,186,0.372
3294,212,157,48,0.096
3295,212,183,1,0.002
3296,212,185,1,0.002
3297,212,186,43362,86.724
3298,212,187,4191,8.382
3299,212,192,1,0.002
3300,212,193,3,0.006
3301,212,194,1,0.002
3302,212,196,1,0.002
3303,212,197,1,0.002
3304,212,198,1,0.002
3305,212,202,5,0.01
3306,212,208,45,0.09
3307,212,213,1,0.002
3308,212,217,2,0.004
3309,212,477,72,0.144
3310,213,149,32168,64.336
3311,213,150,3534,7.068
3312,213,151,5228,10.456
3313,213,156,183,0.366
3314,213,158,2868,5.736
3315,213,160,988,1.976
3316,213,161,28,0.056
3317,213,162,40,0.08
3318,213,165,4,0.008
3319,213,180,43,0.086
3320,213,189,478,0.956
3321,213,190,1251,2.502
3322,213,200,2269,4.538
3323,213,201,278,0.556
3324,213,203,3,0.006
3325,213,209,54,0.108
3326,213,210,25,0.05
3327,213,211,142,0.284
3328,213,222,1,0.002
3329,213,227,384,0.768
3330,213,481,31,0.062
3331,216,154,2,0.004
3332,216,161,1,0.002
3333,216,196,24,0.048
3334,216,197,38,0.076
3335,216,198,30,0.06
3336,216,199,24,0.048
3337,216,215,2,0.004
3338,216,220,49741,99.482
3339,216,221,5,0.01
3340,216,222,1,0.002
3341,216,223,17,0.034
3342,216,224,111,0.222
3343,216,225,3,0.006
3344,216,326,1,0.002
3345,215,152,1,0.002
3346,215,160,1,0.002
3347,215,161,107,0.214
3348,215,162,36,0.072
3349,215,163,4326,8.652
3350,215,164,1157,2.314
3351,215,181,58,0.116
3352,215,184,146,0.292
3353,215,191,91,0.182
3354,215,193,2,0.004
3355,215,194,3870,7.74
3356,215,195,18,0.036
3357,215,200,757,1.514
3358,215,201,876,1.752
3359,215,211,1,0.002
3360,215,218,885,1.77
3361,215,219,47,0.094
3362,215,221,36409,72.818
3363,215,222,46,0.092
3364,215,225,822,1.644
3365,215,227,23,0.046
3366,215,228,204,0.408
3367,215,324,117,0.234
3368,217,145,1,0.002
3369,217,157,224,0.448
3370,217,187,48,0.096
3371,217,196,1808,3.616
3372,217,197,1786,3.572
3373,217,198,1859,3.718
3374,217,199,1900,3.8
3375,217,200,13,0.026
3376,217,201,49,0.098
3377,217,202,23,0.046
3378,217,215,134,0.268
3379,217,216,32928,65.856
3380,217,218,27,0.054
3381,217,220,6429,12.858
3382,217,221,3,0.006
3383,217,223,2201,4.402
3384,217,224,516,1.032
3385,217,225,2,0.004
3386,217,228,23,0.046
3387,217,325,1,0.002
3388,217,326,3,0.006
3389,217,327,22,0.044
3390,218,161,2,0.004
3391,218,195,26,0.052
3392,218,200,2290,4.58
3393,218,201,12490,24.98
3394,218,206,1,0.002
3395,218,211,1,0.002
3396,218,219,1884,3.768
3397,218,222,21,0.042
3398,218,225,32095,64.19
3399,218,227,198,0.396
3400,218,228,992,1.984
3401,220,154,227,0.454
3402,220,161,4,0.008
3403,220,163,69,0.138
3404,220,169,1,0.002
3405,220,179,1,0.002
3406,220,182,3,0.006
3407,220,183,10,0.02
3408,220,185,1,0.002
3409,220,196,3003,6.006
3410,220,197,3124,6.248
3411,220,198,3468,6.936
3412,220,199,3801,7.602
3413,220,200,1,0.002
3414,220,201,2,0.004
3415,220,215,124,0.248
3416,220,218,7,0.014
3417,220,219,463,0.926
3418,220,221,5092,10.184
3419,220,222,659,1.318
3420,220,223,4096,8.192
3421,220,224,25624,51.248
3422,220,225,213,0.426
3423,220,326,7,0.014
3424,219,149,1,0.002
3425,219,158,3,0.006
3426,219,161,41,0.082
3427,219,162,37,0.074
3428,219,180,3,0.006
3429,219,195,149,0.298
3430,219,200,3234,6.468
3431,219,201,11105,22.21
3432,219,213,5,0.01
3433,219,222,35156,70.312
3434,219,227,66,0.132
3435,219,228,200,0.4
3436,222,150,36,0.072
3437,222,151,178,0.356
3438,222,160,2445,4.89
3439,222,161,13411,26.822
3440,222,162,13657,27.314
3441,222,165,30,0.06
3442,222,228,20243,40.486
3443,226,153,164,0.328
3444,226,154,1,0.002
3445,226,159,472,0.944
3446,226,161,1,0.002
3447,226,186,17,0.034
3448,226,191,1,0.002
3449,226,194,23,0.046
3450,226,195,26,0.052
3451,226,196,6083,12.166
3452,226,197,6385,12.77
3453,226,198,6432,12.864
3454,226,199,6842,13.684
3455,226,200,543,1.086
3456,226,201,171,0.342
3457,226,202,135,0.27
3458,226,204,5,0.01
3459,226,206,7,0.014
3460,226,207,10646,21.292
3461,226,208,1519,3.038
3462,226,209,3,0.006
3463,226,210,1,0.002
3464,226,211,136,0.272
3465,226,212,24,0.048
3466,226,215,37,0.074
3467,226,216,99,0.198
3468,226,217,8391,16.782
3469,226,218,19,0.038
3470,226,219,1,0.002
3471,226,220,17,0.034
3472,226,223,93,0.186
3473,226,224,19,0.038
3474,226,227,1460,2.92
3475,226,228,166,0.332
3476,226,302,1,0.002
3477,226,324,13,0.026
3478,226,325,6,0.012
3479,226,326,6,0.012
3480,226,327,3,0.006
3481,226,328,6,0.012
3482,226,330,2,0.004
3483,226,331,24,0.048
3484,227,149,17,0.034
3485,227,150,3,0.006
3486,227,151,5,0.01
3487,227,158,36,0.072
3488,227,160,9,0.018
3489,227,161,96,0.192
3490,227,162,53,0.106
3491,227,180,1,0.002
3492,227,189,1,0.002
3493,227,190,14,0.028
3494,227,203,7,0.014
3495,227,209,3189,6.378
3496,227,210,1525,3.05
3497,227,211,30222,60.444
3498,227,222,35,0.07
3499,227,228,14787,29.574
3500,228,156,2,0.004
3501,228,161,27991,55.982
3502,228,162,21519,43.038
3503,228,190,342,0.684
3504,228,203,144,0.288
3505,228,336,2,0.004
3506,233,232,2240,4.48
3507,233,237,14121,28.242
3508,233,247,4,0.008
3509,233,251,1,0.002
3510,233,252,8,0.016
3511,233,256,772,1.544
3512,233,257,4171,8.342
3513,233,258,4395,8.79
3514,233,259,2368,4.736
3515,233,260,17418,34.836
3516,233,261,653,1.306
3517,233,262,12,0.024
3518,233,264,1,0.002
3519,233,265,2684,5.368
3520,233,268,91,0.182
3521,233,269,500,1
3522,233,270,233,0.466
3523,233,277,1,0.002
3524,233,278,254,0.508
3525,233,280,16,0.032
3526,233,282,14,0.028
3527,233,283,38,0.076
3528,233,301,5,0.01
3529,237,232,1294,2.588
3530,237,246,65,0.13
3531,237,250,2,0.004
3532,237,262,47945,95.89
3533,237,264,21,0.042
3534,237,266,370,0.74
3535,237,275,3,0.006
3536,237,277,10,0.02
3537,237,279,211,0.422
3538,237,309,3,0.006
3539,237,310,2,0.004
3540,237,311,1,0.002
3541,237,313,73,0.146
3542,236,233,25,0.05
3543,236,234,49362,98.724
3544,236,237,65,0.13
3545,236,243,165,0.33
3546,236,244,61,0.122
3547,236,245,58,0.116
3548,236,256,20,0.04
3549,236,257,54,0.108
3550,236,258,50,0.1
3551,236,259,42,0.084
3552,236,260,14,0.028
3553,236,261,5,0.01
3554,236,262,1,0.002
3555,236,267,8,0.016
3556,236,268,8,0.016
3557,236,269,7,0.014
3558,236,270,3,0.006
3559,236,272,25,0.05
3560,236,273,9,0.018
3561,236,280,1,0.002
3562,236,281,13,0.026
3563,236,283,4,0.008
3564,234,232,8,0.016
3565,234,233,49853,99.706
3566,234,237,22,0.044
3567,234,243,44,0.088
3568,234,244,13,0.026
3569,234,245,16,0.032
3570,234,258,1,0.002
3571,234,265,1,0.002
3572,234,267,19,0.038
3573,234,272,8,0.016
3574,234,273,12,0.024
3575,234,281,1,0.002
3576,234,302,1,0.002
3577,234,304,1,0.002
3578,238,242,30477,60.954
3579,238,246,3280,6.56
3580,238,250,795,1.59
3581,238,251,14469,28.938
3582,238,261,49,0.098
3583,238,275,219,0.438
3584,238,276,243,0.486
3585,238,277,219,0.438
3586,238,279,240,0.48
3587,238,283,9,0.018
3588,242,250,50000,100
3589,250,116,2227,4.454
3590,250,309,37126,74.252
3591,250,310,10647,21.294
3592,255,234,1,0.002
3593,255,236,25988,51.976
3594,255,254,24011,48.022
3595,256,237,140,0.28
3596,256,246,1,0.002
3597,256,251,51,0.102
3598,256,261,10522,21.044
3599,256,262,131,0.262
3600,256,268,35985,71.97
3601,256,283,3170,6.34
3602,259,256,219,0.438
3603,259,257,22279,44.558
3604,259,258,19659,39.318
3605,259,261,1,0.002
3606,259,262,1,0.002
3607,259,268,69,0.138
3608,259,270,7745,15.49
3609,259,280,9,0.018
3610,259,282,9,0.018
3611,259,283,9,0.018
3612,262,242,74,0.148
3613,262,246,5424,10.848
3614,262,250,269,0.538
3615,262,264,114,0.228
3616,262,266,11023,22.046
3617,262,275,10014,20.028
3618,262,276,3108,6.216
3619,262,277,19836,39.672
3620,262,309,90,0.18
3621,262,310,29,0.058
3622,262,311,19,0.038
3623,261,237,2970,5.94
3624,261,246,44,0.088
3625,261,250,5,0.01
3626,261,251,15902,31.804
3627,261,262,364,0.728
3628,261,277,2,0.004
3629,261,279,13,0.026
3630,261,283,30700,61.4
3631,263,206,1,0.002
3632,263,211,5,0.01
3633,263,264,10652,21.304
3634,263,266,19,0.038
3635,263,299,12163,24.326
3636,263,308,23637,47.274
3637,263,309,15,0.03
3638,263,310,57,0.114
3639,263,311,70,0.14
3640,263,313,2,0.004
3641,263,336,3379,6.758
3642,267,265,3,0.006
3643,267,272,9033,18.066
3644,267,273,40952,81.904
3645,267,304,12,0.024
3646,272,233,34,0.068
3647,272,237,1,0.002
3648,272,256,1,0.002
3649,272,257,8,0.016
3650,272,258,11,0.022
3651,272,259,18,0.036
3652,272,260,45,0.09
3653,272,262,3,0.006
3654,272,264,1,0.002
3655,272,265,1057,2.114
3656,272,266,17,0.034
3657,272,268,3,0.006
3658,272,269,13,0.026
3659,272,270,12,0.024
3660,272,278,10,0.02
3661,272,280,2,0.004
3662,272,281,48728,97.456
3663,272,282,2,0.004
3664,272,283,1,0.002
3665,272,301,26,0.052
3666,272,309,1,0.002
3667,272,313,5,0.01
3668,272,314,1,0.002
3669,281,233,31,0.062
3670,281,235,3,0.006
3671,281,246,1,0.002
3672,281,247,13,0.026
3673,281,251,22,0.044
3674,281,252,152,0.304
3675,281,256,42,0.084
3676,281,257,191,0.382
3677,281,258,260,0.52
3678,281,259,284,0.568
3679,281,260,27183,54.366
3680,281,261,5,0.01
3681,281,262,107,0.214
3682,281,265,2,0.004
3683,281,268,340,0.68
3684,281,269,3012,6.024
3685,281,270,1637,3.274
3686,281,275,2,0.004
3687,281,278,14309,28.618
3688,281,279,11,0.022
3689,281,280,1012,2.024
3690,281,282,1186,2.372
3691,281,283,195,0.39
3692,284,133,2,0.004
3693,284,203,10,0.02
3694,284,205,12,0.024
3695,284,206,2,0.004
3696,284,286,1183,2.366
3697,284,287,4977,9.954
3698,284,288,18475,36.95
3699,284,289,11336,22.672
3700,284,290,13769,27.538
3701,284,292,13,0.026
3702,284,293,6,0.012
3703,284,317,4,0.008
3704,284,318,3,0.006
3705,284,319,4,0.008
3706,284,340,1,0.002
3707,284,418,4,0.008
3708,284,419,17,0.034
3709,284,422,1,0.002
3710,284,423,181,0.362
3711,286,190,279,0.558
3712,286,203,35128,70.256
3713,286,418,12854,25.708
3714,286,485,1739,3.478
3715,300,263,3,0.006
3716,300,298,34353,68.706
3717,300,299,1053,2.106
3718,300,307,138,0.276
3719,300,315,2,0.004
3720,300,323,14423,28.846
3721,300,329,4,0.008
3722,300,336,24,0.048
3723,298,263,204,0.408
3724,298,264,1,0.002
3725,298,299,3974,7.948
3726,298,307,2945,5.89
3727,298,308,13,0.026
3728,298,311,2,0.004
3729,298,315,11,0.022
3730,298,323,42461,84.922
3731,298,329,70,0.14
3732,298,336,319,0.638
3733,297,298,3476,6.952
3734,297,299,857,1.714
3735,297,300,39018,78.036
3736,297,305,10,0.02
3737,297,306,628,1.256
3738,297,307,14,0.028
3739,297,312,15,0.03
3740,297,323,781,1.562
3741,297,330,30,0.06
3742,297,333,5142,10.284
3743,297,336,29,0.058
3744,304,135,3,0.006
3745,304,136,2,0.004
3746,304,263,31,0.062
3747,304,264,7,0.014
3748,304,265,15330,30.66
3749,304,272,648,1.296
3750,304,295,416,0.832
3751,304,296,6,0.012
3752,304,297,1,0.002
3753,304,298,4,0.008
3754,304,299,3,0.006
3755,304,301,29330,58.66
3756,304,303,3315,6.63
3757,304,305,66,0.132
3758,304,306,254,0.508
3759,304,307,21,0.042
3760,304,308,4,0.008
3761,304,330,3,0.006
3762,304,332,55,0.11
3763,304,333,51,0.102
3764,304,335,60,0.12
3765,304,336,5,0.01
3766,304,337,53,0.106
3767,304,338,60,0.12
3768,304,339,139,0.278
3769,304,340,133,0.266
3770,305,263,10209,20.418
3771,305,264,5880,11.76
3772,305,266,26,0.052
3773,305,298,3634,7.268
3774,305,299,41,0.082
3775,305,300,2865,5.73
3776,305,307,20789,41.578
3777,305,308,3236,6.472
3778,305,309,8,0.016
3779,305,310,39,0.078
3780,305,311,35,0.07
3781,305,313,1,0.002
3782,305,315,2,0.004
3783,305,323,417,0.834
3784,305,329,2770,5.54
3785,305,336,48,0.096
3786,308,237,1,0.002
3787,308,264,16029,32.058
3788,308,266,4210,8.42
3789,308,299,5150,10.3
3790,308,309,2096,4.192
3791,308,310,8243,16.486
3792,308,311,13385,26.77
3793,308,313,400,0.8
3794,308,336,486,0.972
3795,309,127,52,0.104
3796,309,142,5,0.01
3797,309,250,13,0.026
3798,309,310,49930,99.86
3799,311,309,14573,29.146
3800,311,310,35011,70.022
3801,311,336,416,0.832
3802,314,121,1,0.002
3803,314,134,160,0.32
3804,314,256,2,0.004
3805,314,262,2,0.004
3806,314,263,1,0.002
3807,314,266,99,0.198
3808,314,268,13,0.026
3809,314,280,76,0.152
3810,314,282,58,0.116
3811,314,283,3,0.006
3812,314,297,192,0.384
3813,314,298,14,0.028
3814,314,299,1,0.002
3815,314,300,6,0.012
3816,314,305,56,0.112
3817,314,306,991,1.982
3818,314,307,104,0.208
3819,314,308,93,0.186
3820,314,309,349,0.698
3821,314,310,188,0.376
3822,314,311,126,0.252
3823,314,312,33766,67.532
3824,314,313,10243,20.486
3825,314,315,2534,5.068
3826,314,320,235,0.47
3827,314,322,32,0.064
3828,314,323,17,0.034
3829,314,333,637,1.274
3830,314,336,1,0.002
3831,312,124,1,0.002
3832,312,130,27,0.054
3833,312,263,4,0.008
3834,312,264,6,0.012
3835,312,266,13,0.026
3836,312,298,3038,6.076
3837,312,299,35,0.07
3838,312,300,3351,6.702
3839,312,305,2599,5.198
3840,312,307,3552,7.104
3841,312,308,455,0.91
3842,312,309,137,0.274
3843,312,310,370,0.74
3844,312,311,540,1.08
3845,312,313,149,0.298
3846,312,315,28323,56.646
3847,312,323,7386,14.772
3848,312,336,14,0.028
3849,313,119,1,0.002
3850,313,125,7,0.014
3851,313,262,1668,3.336
3852,313,264,384,0.768
3853,313,266,36358,72.716
3854,313,275,56,0.112
3855,313,276,33,0.066
3856,313,277,129,0.258
3857,313,309,6176,12.352
3858,313,310,2049,4.098
3859,313,311,3133,6.266
3860,313,336,6,0.012
3861,321,122,1,0.002
3862,321,130,3,0.006
3863,321,134,74,0.148
3864,321,140,2,0.004
3865,321,141,4,0.008
3866,321,297,62,0.124
3867,321,298,14,0.028
3868,321,299,2,0.004
3869,321,300,13,0.026
3870,321,303,33,0.066
3871,321,312,1,0.002
3872,321,316,8339,16.678
3873,321,320,37991,75.982
3874,321,322,3296,6.592
3875,321,323,116,0.232
3876,321,333,49,0.098
3877,320,130,42,0.084
3878,320,140,92,0.184
3879,320,141,104,0.208
3880,320,205,1,0.002
3881,320,297,2075,4.15
3882,320,298,69,0.138
3883,320,299,1,0.002
3884,320,300,106,0.212
3885,320,306,17,0.034
3886,320,312,35,0.07
3887,320,315,4,0.008
3888,320,322,46214,92.428
3889,320,323,645,1.29
3890,320,330,2,0.004
3891,320,333,593,1.186
3892,317,93,1,0.002
3893,317,133,80,0.16
3894,317,134,6,0.012
3895,317,140,1,0.002
3896,317,141,1,0.002
3897,317,288,1,0.002
3898,317,292,1,0.002
3899,317,296,9495,18.99
3900,317,297,5,0.01
3901,317,303,1,0.002
3902,317,312,1,0.002
3903,317,316,78,0.156
3904,317,320,2166,4.332
3905,317,321,27612,55.224
3906,317,322,153,0.306
3907,317,323,12,0.024
3908,317,328,1,0.002
3909,317,332,4,0.008
3910,317,333,4,0.008
3911,317,335,7553,15.106
3912,317,337,45,0.09
3913,317,338,52,0.104
3914,317,339,1251,2.502
3915,317,340,1476,2.952
3916,318,296,2,0.004
3917,318,317,49953,99.906
3918,318,320,2,0.004
3919,318,321,42,0.084
3920,318,340,1,0.002
3921,319,317,1232,2.464
3922,319,318,48767,97.534
3923,319,321,1,0.002
3924,316,96,1,0.002
3925,316,120,2,0.004
3926,316,121,12,0.024
3927,316,122,2254,4.508
3928,316,123,4,0.008
3929,316,124,34,0.068
3930,316,125,124,0.248
3931,316,130,125,0.25
3932,316,132,6,0.012
3933,316,134,24216,48.432
3934,316,140,72,0.144
3935,316,141,59,0.118
3936,316,142,2,0.004
3937,316,143,8,0.016
3938,316,297,188,0.376
3939,316,298,32,0.064
3940,316,299,3,0.006
3941,316,300,27,0.054
3942,316,306,19,0.038
3943,316,307,4,0.008
3944,316,308,1,0.002
3945,316,310,2,0.004
3946,316,311,1,0.002
3947,316,312,3806,7.612
3948,316,313,1,0.002
3949,316,314,825,1.65
3950,316,315,7905,15.81
3951,316,320,8795,17.59
3952,316,322,817,1.634
3953,316,323,276,0.552
3954,316,333,378,0.756
3955,316,336,1,0.002
3956,315,100,2,0.004
3957,315,119,40,0.08
3958,315,120,532,1.064
3959,315,121,11755,23.51
3960,315,123,363,0.726
3961,315,124,5505,11.01
3962,315,125,2600,5.2
3963,315,127,11,0.022
3964,315,132,39,0.078
3965,315,137,201,0.402
3966,315,139,11,0.022
3967,315,142,2,0.004
3968,315,143,1427,2.854
3969,315,229,1,0.002
3970,315,263,27,0.054
3971,315,264,3,0.006
3972,315,266,39,0.078
3973,315,292,2,0.004
3974,315,299,267,0.534
3975,315,307,23704,47.408
3976,315,308,822,1.644
3977,315,309,193,0.386
3978,315,310,402,0.804
3979,315,311,547,1.094
3980,315,313,1471,2.942
3981,315,336,34,0.068
3982,325,201,1,0.002
3983,325,215,16,0.032
3984,325,218,18,0.036
3985,325,221,1,0.002
3986,325,225,1,0.002
3987,325,227,1,0.002
3988,325,324,1015,2.03
3989,325,326,48947,97.894
3990,327,196,124,0.248
3991,327,197,131,0.262
3992,327,198,142,0.284
3993,327,199,150,0.3
3994,327,201,1,0.002
3995,327,218,15,0.03
3996,327,220,34297,68.594
3997,327,223,200,0.4
3998,327,224,128,0.256
3999,327,225,2,0.004
4000,327,227,1,0.002
4001,327,228,2,0.004
4002,327,265,3,0.006
4003,327,267,1,0.002
4004,327,273,1,0.002
4005,327,304,736,1.472
4006,327,324,437,0.874
4007,327,325,11380,22.76
4008,327,326,1375,2.75
4009,327,328,863,1.726
4010,327,329,10,0.02
4011,327,330,1,0.002
4012,338,297,38,0.076
4013,338,298,8,0.016
4014,338,299,4,0.008
4015,338,300,6,0.012
4016,338,303,39,0.078
4017,338,307,1,0.002
4018,338,316,1,0.002
4019,338,321,2,0.004
4020,338,333,5,0.01
4021,338,336,1,0.002
4022,338,337,49895,99.79
4023,339,296,24,0.048
4024,339,335,476,0.952
4025,339,337,5086,10.172
4026,339,338,44414,88.828
4027,340,296,2,0.004
4028,340,335,46,0.092
4029,340,337,380,0.76
4030,340,338,11327,22.654
4031,340,339,38245,76.49
4032,296,133,1,0.002
4033,296,290,1,0.002
4034,296,297,481,0.962
4035,296,298,214,0.428
4036,296,299,24,0.048
4037,296,300,196,0.392
4038,296,303,11,0.022
4039,296,307,2,0.004
4040,296,316,1,0.002
4041,296,320,25,0.05
4042,296,321,154,0.308
4043,296,322,65,0.13
4044,296,323,62,0.124
4045,296,328,5,0.01
4046,296,332,1353,2.706
4047,296,333,208,0.416
4048,296,335,39252,78.504
4049,296,336,1,0.002
4050,296,337,3702,7.404
4051,296,338,4242,8.484
4052,295,95,1,0.002
4053,295,134,1,0.002
4054,295,284,40,0.08
4055,295,288,1,0.002
4056,295,289,1,0.002
4057,295,290,1,0.002
4058,295,291,18967,37.934
4059,295,293,3899,7.798
4060,295,296,5042,10.084
4061,295,297,441,0.882
4062,295,298,214,0.428
4063,295,299,65,0.13
4064,295,300,189,0.378
4065,295,303,29,0.058
4066,295,306,5,0.01
4067,295,307,1,0.002
4068,295,312,4,0.008
4069,295,316,4,0.008
4070,295,317,1670,3.34
4071,295,318,2482,4.964
4072,295,319,2978,5.956
4073,295,320,104,0.208
4074,295,321,295,0.59
4075,295,322,266,0.532
4076,295,323,294,0.588
4077,295,328,1,0.002
4078,295,329,1,0.002
4079,295,330,13,0.026
4080,295,332,420,0.84
4081,295,333,154,0.308
4082,295,335,2958,5.916
4083,295,336,15,0.03
4084,295,337,961,1.922
4085,295,338,1064,2.128
4086,295,339,3495,6.99
4087,295,340,3924,7.848
4088,293,205,11,0.022
4089,293,211,1,0.002
4090,293,263,3,0.006
4091,293,288,1,0.002
4092,293,289,3,0.006
4093,293,290,1,0.002
4094,293,296,27340,54.68
4095,293,297,16,0.032
4096,293,298,13,0.026
4097,293,299,1,0.002
4098,293,300,8,0.016
4099,293,303,10,0.02
4100,293,317,349,0.698
4101,293,321,5,0.01
4102,293,322,3,0.006
4103,293,328,462,0.924
4104,293,330,150,0.3
4105,293,332,6085,12.17
4106,293,333,8,0.016
4107,293,335,1512,3.024
4108,293,337,162,0.324
4109,293,338,191,0.382
4110,293,339,6313,12.626
4111,293,340,7352,14.704
4112,301,263,5,0.01
4113,301,264,4,0.008
4114,301,291,4,0.008
4115,301,293,4,0.008
4116,301,295,28712,57.424
4117,301,296,118,0.236
4118,301,297,69,0.138
4119,301,298,48,0.096
4120,301,299,15,0.03
4121,301,300,25,0.05
4122,301,303,876,1.752
4123,301,305,43,0.086
4124,301,306,823,1.646
4125,301,307,1218,2.436
4126,301,308,33,0.066
4127,301,310,4,0.008
4128,301,311,10,0.02
4129,301,312,12,0.024
4130,301,314,1,0.002
4131,301,317,12,0.024
4132,301,318,14,0.028
4133,301,319,26,0.052
4134,301,320,2,0.004
4135,301,321,2,0.004
4136,301,323,10,0.02
4137,301,332,78,0.156
4138,301,333,455,0.91
4139,301,335,3733,7.466
4140,301,336,60,0.12
4141,301,337,1545,3.09
4142,301,338,1563,3.126
4143,301,339,4882,9.764
4144,301,340,5594,11.188
4145,299,123,1,0.002
4146,299,125,4,0.008
4147,299,132,6,0.012
4148,299,209,4,0.008
4149,299,210,1,0.002
4150,299,211,20,0.04
4151,299,264,547,1.094
4152,299,266,24,0.048
4153,299,292,409,0.818
4154,299,309,18,0.036
4155,299,310,135,0.27
4156,299,311,308,0.616
4157,299,313,8,0.016
4158,299,336,48515,97.03
4159,302,129,1,0.002
4160,302,144,6,0.012
4161,302,207,3,0.006
4162,302,263,4,0.008
4163,302,264,1,0.002
4164,302,265,118,0.236
4165,302,273,1,0.002
4166,302,294,18,0.036
4167,302,295,9,0.018
4168,302,297,1,0.002
4169,302,298,1,0.002
4170,302,301,302,0.604
4171,302,303,972,1.944
4172,302,304,48006,96.012
4173,302,305,7,0.014
4174,302,306,33,0.066
4175,302,307,7,0.014
4176,302,308,1,0.002
4177,302,332,2,0.004
4178,302,333,13,0.026
4179,302,334,459,0.918
4180,302,335,6,0.012
4181,302,336,3,0.006
4182,302,337,2,0.004
4183,302,338,6,0.012
4184,302,339,7,0.014
4185,302,340,11,0.022
4186,303,263,820,1.64
4187,303,264,70,0.14
4188,303,266,1,0.002
4189,303,297,1034,2.068
4190,303,298,247,0.494
4191,303,299,30,0.06
4192,303,300,140,0.28
4193,303,305,7328,14.656
4194,303,306,34513,69.026
4195,303,307,1091,2.182
4196,303,308,89,0.178
4197,303,309,1,0.002
4198,303,310,3,0.006
4199,303,311,5,0.01
4200,303,312,13,0.026
4201,303,314,4,0.008
4202,303,315,1,0.002
4203,303,316,60,0.12
4204,303,320,8,0.016
4205,303,321,316,0.632
4206,303,322,8,0.016
4207,303,323,22,0.044
4208,303,329,19,0.038
4209,303,330,45,0.09
4210,303,333,4075,8.15
4211,303,336,57,0.114
4212,307,263,8781,17.562
4213,307,264,611,1.222
4214,307,266,33,0.066
4215,307,299,1811,3.622
4216,307,308,36468,72.936
4217,307,309,56,0.112
4218,307,310,444,0.888
4219,307,311,618,1.236
4220,307,313,8,0.016
4221,307,336,1170,2.34
4222,306,263,82,0.164
4223,306,264,33,0.066
4224,306,298,362,0.724
4225,306,299,12,0.024
4226,306,300,220,0.44
4227,306,305,26568,53.136
4228,306,307,8335,16.67
4229,306,308,292,0.584
4230,306,309,1,0.002
4231,306,310,2,0.004
4232,306,311,7,0.014
4233,306,312,211,0.422
4234,306,323,49,0.098
4235,306,329,1,0.002
4236,306,330,68,0.136
4237,306,333,13742,27.484
4238,306,336,15,0.03
4239,310,127,77,0.154
4240,310,142,9,0.018
4241,310,250,5,0.01
4242,310,309,49909,99.818
4243,324,193,5,0.01
4244,324,195,4,0.008
4245,324,200,590,1.18
4246,324,201,2202,4.404
4247,324,206,2,0.004
4248,324,211,23,0.046
4249,324,218,45273,90.546
4250,324,219,105,0.21
4251,324,222,2,0.004
4252,324,225,1013,2.026
4253,324,227,162,0.324
4254,324,228,520,1.04
4255,324,305,2,0.004
4256,324,329,97,0.194
4257,322,125,1,0.002
4258,322,130,150,0.3
4259,322,132,2,0.004
4260,322,140,429,0.858
4261,322,143,1,0.002
4262,322,205,59,0.118
4263,322,292,31,0.062
4264,322,297,34098,68.196
4265,322,298,1558,3.116
4266,322,299,40,0.08
4267,322,300,1761,3.522
4268,322,306,110,0.22
4269,322,307,4,0.008
4270,322,312,58,0.116
4271,322,323,5969,11.938
4272,322,330,28,0.056
4273,322,333,5698,11.396
4274,322,336,3,0.006
4275,323,143,1,0.002
4276,323,211,1,0.002
4277,323,263,15,0.03
4278,323,292,1,0.002
4279,323,298,46901,93.802
4280,323,299,1547,3.094
4281,323,307,1302,2.604
4282,323,308,11,0.022
4283,323,311,3,0.006
4284,323,315,141,0.282
4285,323,329,1,0.002
4286,323,336,76,0.152
4287,326,163,6,0.012
4288,326,164,1,0.002
4289,326,182,1,0.002
4290,326,194,4,0.008
4291,326,195,1,0.002
4292,326,200,16,0.032
4293,326,201,80,0.16
4294,326,211,1,0.002
4295,326,215,15999,31.998
4296,326,218,5982,11.964
4297,326,219,38,0.076
4298,326,221,1333,2.666
